"Time (s)","Latitude (°)","Longitude (°)","Altitude (m)","Altitude WGS84 (m)","Speed (m/s)","Direction (°)","Distance (km)","Horizontal Accuracy (m)","Vertical Accuracy (m)","Satellites"
1.534167781E2,1.231391435E1,7.664503024E1,7.629556606E2,6.748894043E2,9.229999542E0,9.300000191E0,5.946908773E-1,9.935046196E0,3.989773035E0,2.600000000E1
1.544121897E2,1.231398806E1,7.664503796E1,7.620010089E2,6.739350586E2,8.789999962E0,6.900000095E0,6.010640307E-1,9.935046196E0,4.068055153E0,2.500000000E1
1.554147904E2,1.231404480E1,7.664504625E1,7.600406907E2,6.719749756E2,6.730000019E0,5.699999809E0,6.085891409E-1,9.935046196E0,4.255566597E0,2.500000000E1
1.564083967E2,1.231411190E1,7.664505526E1,7.594694895E2,6.714040527E2,7.230000019E0,8.199999809E0,6.176864118E-1,9.935046196E0,4.512784958E0,2.500000000E1
1.574122777E2,1.231419319E1,7.664506472E1,7.592406365E2,6.711755371E2,8.000000000E0,8.500000000E0,6.264720628E-1,9.935046196E0,4.527534962E0,2.500000000E1
1.584127404E2,1.231427070E1,7.664508041E1,7.592596030E2,6.711948242E2,8.520000458E0,9.800000191E0,6.341635961E-1,9.935046196E0,4.370425701E0,2.500000000E1
1.594122278E2,1.231433849E1,7.664509449E1,7.577534633E2,6.696889648E2,8.180000305E0,1.080000019E1,6.415769972E-1,9.935046196E0,4.373967171E0,2.500000000E1
1.604092159E2,1.231440463E1,7.664510308E1,7.577177885E2,6.696535645E2,8.149999619E0,1.069999981E1,6.510222032E-1,9.935046196E0,4.233089924E0,2.600000000E1
1.614083074E2,1.231448772E1,7.664512114E1,7.568827282E2,6.688188477E2,8.310000420E0,1.039999962E1,6.589373748E-1,9.935046196E0,4.100253105E0,2.500000000E1
1.624047558E2,1.231455778E1,7.664513403E1,7.575528483E2,6.694892578E2,7.550000191E0,9.500000000E0,6.653021024E-1,9.935046196E0,3.994753361E0,2.500000000E1
1.634128204E2,1.231461437E1,7.664514283E1,7.577921158E2,6.697287598E2,7.019999981E0,9.399999619E0,6.719068280E-1,9.935046196E0,3.906772137E0,2.500000000E1
1.644126493E2,1.231467301E1,7.664515251E1,7.583143338E2,6.702512207E2,6.739999771E0,9.500000000E0,6.766586499E-1,9.935046196E0,3.899377584E0,2.600000000E1
1.654095451E2,1.231471530E1,7.664515880E1,7.578737288E2,6.698107910E2,4.949999809E0,7.800000191E0,6.804290740E-1,9.935046196E0,3.911135197E0,2.600000000E1
1.664116041E2,1.231474911E1,7.664516144E1,7.589609906E2,6.708981934E2,3.660000086E0,6.599999905E0,6.836507297E-1,9.935046196E0,3.891411543E0,2.500000000E1
1.674103853E2,1.231477808E1,7.664516187E1,7.596815730E2,6.716188965E2,3.579999924E0,7.199999809E0,6.877423060E-1,9.935046196E0,4.126790524E0,2.600000000E1
1.684103870E2,1.231481382E1,7.664517083E1,7.595246872E2,6.714621582E2,4.050000191E0,7.400000095E0,6.921638476E-1,9.935046196E0,4.316106796E0,2.600000000E1
1.694159721E2,1.231485348E1,7.664517377E1,7.596064315E2,6.715440674E2,4.239999771E0,6.300000191E0,6.952042338E-1,9.935046196E0,4.551469803E0,2.700000000E1
1.704136296E2,1.231488070E1,7.664517642E1,7.596188917E2,6.715566406E2,3.170000076E0,1.600000024E0,6.980474899E-1,9.935046196E0,4.652455807E0,2.700000000E1
1.714125274E2,1.231490627E1,7.664517639E1,7.591776229E2,6.711154785E2,2.839999914E0,5.000000000E-1,7.029438364E-1,9.935046196E0,4.410024166E0,2.800000000E1
1.724173026E2,1.231495030E1,7.664517579E1,7.583429666E2,6.702810059E2,3.809999943E0,3.591000061E2,7.069391179E-1,9.948153496E0,4.182835579E0,2.800000000E1
1.734142617E2,1.231498621E1,7.664517455E1,7.587887396E2,6.707269287E2,4.239999771E0,3.552999878E2,7.116032994E-1,9.948899269E0,4.249914169E0,2.100000000E1
1.744055685E2,1.231502811E1,7.664517254E1,7.590804347E2,6.710187988E2,4.010000229E0,3.595000000E2,7.159028347E-1,9.969612122E0,4.182415009E0,1.800000000E1
1.754117486E2,1.231506557E1,7.664518235E1,7.601662176E2,6.721047363E2,3.890000105E0,1.589999962E1,7.200205772E-1,9.954019547E0,4.088473797E0,1.700000000E1
1.764135141E2,1.231509782E1,7.664520098E1,7.597417697E2,6.716804199E2,3.589999914E0,2.320000076E1,7.245944572E-1,9.955280304E0,4.170896053E0,1.700000000E1
1.774146953E2,1.231513163E1,7.664522496E1,7.602213689E2,6.721601562E2,4.420000076E0,4.300000000E1,7.290152493E-1,9.949317932E0,4.047012806E0,1.900000000E1
1.784164600E2,1.231514674E1,7.664526260E1,7.604223616E2,6.723612061E2,4.719999790E0,7.350000000E1,7.334745681E-1,9.945954323E0,3.885784864E0,1.800000000E1
1.794126597E2,1.231514594E1,7.664530364E1,7.598642660E2,6.718031006E2,4.750000000E0,1.045000000E2,7.379779889E-1,9.960869789E0,3.651353836E0,1.600000000E1
1.804038437E2,1.231513409E1,7.664534328E1,7.608632230E2,6.728020020E2,4.619999886E0,1.210999985E2,7.424323829E-1,9.957008362E0,3.484215736E0,1.800000000E1
1.814133002E2,1.231511754E1,7.664538062E1,7.602218184E2,6.721605225E2,4.760000229E0,1.249000015E2,7.466643363E-1,9.982476234E0,3.529828310E0,1.300000000E1
1.824138356E2,1.231509483E1,7.664541188E1,7.611763858E2,6.731149902E2,4.219999790E0,1.261999969E2,7.502325804E-1,9.974073410E0,3.538459301E0,2.000000000E1
1.834127058E2,1.231507815E1,7.664543994E1,7.613634715E2,6.733020020E2,3.799999952E0,1.243000031E2,7.537722656E-1,9.964774132E0,3.586802959E0,2.000000000E1
1.844064246E2,1.231506383E1,7.664546904E1,7.617025250E2,6.736409912E2,3.880000114E0,1.210000000E2,7.570481525E-1,1.000868893E1,3.627909422E0,1.400000000E1
1.854133426E2,1.231505476E1,7.664549773E1,7.618562539E2,6.737946777E2,4.269999981E0,1.114000015E2,7.616224204E-1,9.980051994E0,3.588718891E0,1.600000000E1
1.864131190E2,1.231504840E1,7.664553933E1,7.621913700E2,6.741297607E2,5.250000000E0,9.709999847E1,7.663571619E-1,1.002016926E1,3.580674171E0,1.900000000E1
1.874155787E2,1.231504533E1,7.664558280E1,7.627222734E2,6.746606445E2,6.179999828E0,9.659999847E1,7.724432138E-1,1.010164452E1,3.558705330E0,1.300000000E1
1.884156086E2,1.231504275E1,7.664563876E1,7.627835723E2,6.747219238E2,6.710000038E0,9.690000153E1,7.814959808E-1,1.018290710E1,3.514791727E0,1.900000000E1
1.894132311E2,1.231503163E1,7.664572131E1,7.624281630E2,6.743664551E2,7.969999790E0,9.750000000E1,7.901818399E-1,1.002044773E1,3.358823538E0,1.400000000E1
1.904147704E2,1.231502205E1,7.664580066E1,7.612351002E2,6.731733398E2,8.000000000E0,9.819999695E1,7.975723590E-1,9.950052261E0,3.328436852E0,1.700000000E1
1.914118677E2,1.231502739E1,7.664586847E1,7.634516414E2,6.753898926E2,8.100000381E0,9.640000153E1,8.063187069E-1,9.956626892E0,3.248932123E0,1.800000000E1
1.924151169E2,1.231502049E1,7.664594867E1,7.644220198E2,6.763602295E2,8.390000343E0,9.630000305E1,8.200082276E-1,1.000334167E1,3.349725723E0,1.700000000E1
1.934146603E2,1.231501973E1,7.664607468E1,7.644001923E2,6.763383789E2,1.035999966E1,9.459999847E1,8.316763887E-1,9.955316544E0,3.374330997E0,1.100000000E1
1.944144983E2,1.231501486E1,7.664618197E1,7.636902686E2,6.756284180E2,1.140999985E1,9.409999847E1,8.437776459E-1,9.944746971E0,3.298413754E0,1.400000000E1
1.954126378E2,1.231500328E1,7.664629273E1,7.629034692E2,6.748415527E2,1.194999981E1,9.509999847E1,8.560148990E-1,9.957826614E0,3.388365507E0,1.300000000E1
1.964148935E2,1.231499682E1,7.664640518E1,7.632516584E2,6.751896973E2,1.227000046E1,9.450000000E1,8.687389681E-1,9.949008942E0,3.371105194E0,1.300000000E1
1.974111209E2,1.231498579E1,7.664652176E1,7.626067033E2,6.745446777E2,1.267000008E1,9.550000000E1,8.807294535E-1,9.956495285E0,3.372085571E0,1.400000000E1
1.984125091E2,1.231497408E1,7.664663148E1,7.620937079E2,6.740316162E2,1.172999954E1,9.640000153E1,8.921226988E-1,9.976080894E0,3.504455090E0,1.600000000E1
1.994118895E2,1.231496627E1,7.664673605E1,7.614586252E2,6.733964844E2,1.044999981E1,9.559999847E1,9.020872076E-1,9.973053932E0,3.572299719E0,1.100000000E1
2.004141497E2,1.231495777E1,7.664682736E1,7.612399251E2,6.731777344E2,9.369999886E0,9.850000000E1,9.114467506E-1,9.953922272E0,3.566776276E0,1.000000000E1
2.014142746E2,1.231494547E1,7.664691259E1,7.610246578E2,6.729624023E2,8.939999580E0,1.001999969E2,9.201749364E-1,9.979350090E0,3.556349754E0,1.200000000E1
2.024123690E2,1.231493489E1,7.664699220E1,7.621912184E2,6.741289062E2,8.399999619E0,9.980000305E1,9.283715291E-1,9.957427025E0,3.569202185E0,1.100000000E1
2.034156475E2,1.231492106E1,7.664706631E1,7.623136023E2,6.742512207E2,7.760000229E0,1.001999969E2,9.359350021E-1,1.000916004E1,3.733993292E0,1.500000000E1
2.044134826E2,1.231491109E1,7.664713518E1,7.622428540E2,6.741804199E2,7.119999886E0,9.940000153E1,9.427940410E-1,1.017626858E1,3.907633305E0,9.000000000E0
2.054129675E2,1.231490384E1,7.664719788E1,7.621637926E2,6.741013184E2,6.630000114E0,9.880000305E1,9.497247601E-1,1.030574894E1,4.034025669E0,9.000000000E0
2.064130553E2,1.231489533E1,7.664726108E1,7.615189406E2,6.734564209E2,6.639999866E0,9.900000000E1,9.549216232E-1,1.074665070E1,4.103190899E0,8.000000000E0
2.074147012E2,1.231488955E1,7.664730855E1,7.618184107E2,6.737558594E2,6.039999962E0,9.930000305E1,9.606868622E-1,1.041867733E1,4.135783195E0,1.300000000E1
2.084114490E2,1.231488159E1,7.664736099E1,7.620216993E2,6.739591064E2,5.369999886E0,9.919999695E1,9.651949242E-1,1.036813927E1,4.145986557E0,9.000000000E0
2.094141813E2,1.231487700E1,7.664740222E1,7.623199427E2,6.742573242E2,4.059999943E0,9.850000000E1,9.686187560E-1,1.024452686E1,4.081485271E0,1.000000000E1
2.104074368E2,1.231487308E1,7.664743348E1,7.610523859E2,6.729897461E2,2.650000095E0,9.790000153E1,9.718496633E-1,1.021560383E1,3.991634607E0,1.400000000E1
2.114159373E2,1.231487326E1,7.664746322E1,7.621839816E2,6.741213379E2,2.660000086E0,9.740000153E1,9.749827155E-1,1.014900494E1,3.895951271E0,1.100000000E1
2.124086673E2,1.231487178E1,7.664749202E1,7.616158771E2,6.735532227E2,3.069999933E0,9.730000305E1,9.784252731E-1,1.008871841E1,3.690927029E0,1.500000000E1
2.134122608E2,1.231487046E1,7.664752368E1,7.617159853E2,6.736533203E2,3.819999933E0,9.740000153E1,9.822127885E-1,1.019694805E1,3.869899511E0,1.300000000E1
2.144145951E2,1.231486612E1,7.664755826E1,7.619298760E2,6.738671875E2,4.030000210E0,9.669999695E1,9.866212439E-1,1.009816170E1,4.063316345E0,1.200000000E1
2.154115977E2,1.231486295E1,7.664759871E1,7.623260138E2,6.742633057E2,4.170000076E0,9.590000153E1,9.904405410E-1,1.017608452E1,3.885830402E0,9.000000000E0
2.164135335E2,1.231486118E1,7.664763382E1,7.628522719E2,6.747895508E2,3.849999905E0,9.500000000E1,9.947354547E-1,1.022403812E1,3.824108601E0,1.300000000E1
2.174134287E2,1.231486178E1,7.664767335E1,7.640030325E2,6.759403076E2,3.259999990E0,9.159999847E1,9.978600485E-1,1.020265293E1,3.690644503E0,1.000000000E1
2.184132678E2,1.231486097E1,7.664770210E1,7.653471566E2,6.772844238E2,2.599999905E0,8.330000305E1,1.001061782E0,1.026132011E1,3.846746445E0,9.000000000E0
2.194132726E2,1.231487295E1,7.664772890E1,7.655120279E2,6.774493408E2,2.869999886E0,7.419999695E1,1.004471378E0,1.026152992E1,3.984787703E0,1.900000000E1
2.204043021E2,1.231488547E1,7.664775755E1,7.661878835E2,6.781252441E2,3.349999905E0,6.459999847E1,1.008321729E0,1.024175358E1,4.070097446E0,1.200000000E1
2.214076309E2,1.231491194E1,7.664778040E1,7.631711751E2,6.751086426E2,3.609999895E0,5.179999924E1,1.011657417E0,1.002486134E1,3.993463516E0,1.800000000E1
2.224141252E2,1.231493663E1,7.664779784E1,7.639115534E2,6.758491211E2,3.609999895E0,4.000000000E1,1.014669048E0,9.947708130E0,3.896119356E0,1.800000000E1
2.234124214E2,1.231496077E1,7.664781041E1,7.645628219E2,6.765004883E2,3.650000095E0,2.560000038E1,1.019098156E0,9.970013618E0,4.091441631E0,1.900000000E1
2.244184590E2,1.231499910E1,7.664782150E1,7.642030446E2,6.761408691E2,4.289999962E0,1.100000000E1,1.024901665E0,9.951176643E0,4.123769283E0,1.800000000E1
2.254115151E2,1.231505111E1,7.664782596E1,7.628656701E2,6.748037109E2,5.619999886E0,2.900000095E0,1.030522584E0,9.945803642E0,4.215906620E0,1.400000000E1
2.264062811E2,1.231510152E1,7.664782211E1,7.626877249E2,6.746259766E2,6.059999943E0,1.000000000E0,1.036035683E0,9.945715904E0,4.279893875E0,1.600000000E1
2.274136511E2,1.231515094E1,7.664782619E1,7.629985545E2,6.749370117E2,5.539999962E0,3.597999878E2,1.041097504E0,9.953445435E0,4.333503723E0,1.600000000E1
2.284031870E2,1.231519644E1,7.664782764E1,7.627356696E2,6.746743164E2,4.840000153E0,1.000000015E-1,1.046088827E0,9.958953857E0,4.212579727E0,1.400000000E1
2.294131935E2,1.231524132E1,7.664782851E1,7.623543791E2,6.742932129E2,4.599999905E0,3.555000000E2,1.050334261E0,9.950629234E0,4.153522491E0,1.100000000E1
2.304140869E2,1.231527950E1,7.664782842E1,7.619164756E2,6.738554688E2,4.380000114E0,3.582000122E2,1.054463535E0,9.970911980E0,4.280718803E0,9.000000000E0
2.314029324E2,1.231531659E1,7.664783030E1,7.614111943E2,6.733503418E2,4.139999866E0,3.587999878E2,1.058778743E0,9.963227272E0,4.431077957E0,1.200000000E1
2.324092879E2,1.231535504E1,7.664783568E1,7.621671382E2,6.741064453E2,4.050000191E0,3.588999939E2,1.063311215E0,9.967153549E0,4.593912601E0,9.000000000E0
2.334139091E2,1.231539573E1,7.664783815E1,7.621020275E2,6.740415039E2,4.760000229E0,3.595000000E2,1.068710668E0,9.957034111E0,4.740686893E0,1.300000000E1
2.344128253E2,1.231544427E1,7.664783952E1,7.610363955E2,6.729760742E2,5.750000000E0,0.000000000E0,1.074853475E0,9.958827972E0,4.784818649E0,1.600000000E1
2.354135453E2,1.231549942E1,7.664784281E1,7.614881923E2,6.734281006E2,6.500000000E0,3.597000122E2,1.081573391E0,9.972866058E0,4.925779819E0,1.700000000E1
2.364115997E2,1.231555985E1,7.664784349E1,7.617654062E2,6.737055664E2,7.090000153E0,1.000000015E-1,1.088896866E0,1.004837418E1,5.217759132E0,1.200000000E1
2.374135840E2,1.231562571E1,7.664784396E1,7.610410104E2,6.729814453E2,7.420000076E0,1.000000000E0,1.096294897E0,9.964234352E0,5.284213543E0,1.300000000E1
2.384107689E2,1.231569224E1,7.664784342E1,7.603888774E2,6.723295898E2,7.110000134E0,3.596000061E2,1.103552664E0,9.951597214E0,5.360677719E0,1.800000000E1
2.394103798E2,1.231575751E1,7.664784372E1,7.611447086E2,6.730856934E2,6.809999943E0,3.598999939E2,1.110238158E0,9.958218575E0,5.458553791E0,1.500000000E1
2.404086271E2,1.231581758E1,7.664784633E1,7.605553471E2,6.724965820E2,6.699999809E0,3.000000119E-1,1.116946197E0,9.948895454E0,5.449786186E0,1.600000000E1
2.414145228E2,1.231587785E1,7.664784365E1,7.599481617E2,6.718896484E2,7.179999828E0,1.000000015E-1,1.123696787E0,9.973468781E0,5.559716225E0,1.600000000E1
2.424086119E2,1.231593855E1,7.664784475E1,7.599847739E2,6.719265137E2,7.019999981E0,2.000000030E-1,1.130735449E0,1.026925182E1,5.686553478E0,1.100000000E1
2.434124274E2,1.231600180E1,7.664784733E1,7.596082898E2,6.715502930E2,7.099999905E0,2.900000095E0,1.138368962E0,1.031228352E1,5.483020306E0,7.000000000E0
2.444005411E2,1.231607033E1,7.664785148E1,7.588078337E2,6.707501221E2,7.670000076E0,1.899999976E0,1.146246411E0,1.048294163E1,5.528411388E0,1.400000000E1
2.454067164E2,1.231614092E1,7.664785761E1,7.615464318E2,6.734890137E2,8.229999542E0,2.000000030E-1,1.155386955E0,1.035485554E1,5.546095848E0,1.500000000E1
2.464103242E2,1.231622311E1,7.664785910E1,7.622736282E2,6.742165527E2,9.149999619E0,3.596000061E2,1.164677972E0,1.030592155E1,5.407804012E0,1.400000000E1
2.474131409E2,1.231630649E1,7.664786465E1,7.638099023E2,6.757531738E2,9.090000153E0,4.000000060E-1,1.173723569E0,1.037094593E1,5.353920937E0,1.400000000E1
2.484103504E2,1.231638782E1,7.664786645E1,7.632962577E2,6.752398682E2,9.029999733E0,3.596000061E2,1.182472727E0,1.044493389E1,5.172734737E0,1.600000000E1
2.494125424E2,1.231646648E1,7.664786450E1,7.633901675E2,6.753341064E2,8.789999962E0,3.592000122E2,1.191685236E0,1.032071018E1,5.181707382E0,1.200000000E1
2.504138570E2,1.231654933E1,7.664786438E1,7.619943141E2,6.739385986E2,9.090000153E0,3.587000122E2,1.201018015E0,1.026828289E1,4.993642330E0,1.700000000E1
2.514095820E2,1.231663310E1,7.664786971E1,7.619776081E2,6.739222412E2,9.569999695E0,3.590000000E2,1.211067814E0,1.017264748E1,4.946403027E0,1.400000000E1
2.524150566E2,1.231672348E1,7.664786977E1,7.609276705E2,6.728726807E2,9.840000153E0,3.582000122E2,1.221666089E0,1.031432724E1,5.021197319E0,1.700000000E1
2.534135572E2,1.231681874E1,7.664787301E1,7.620742463E2,6.740196533E2,1.042000008E1,3.582999878E2,1.232192916E0,1.030268097E1,4.857954502E0,1.400000000E1
2.544049547E2,1.231691340E1,7.664787160E1,7.613264147E2,6.732722168E2,1.043999958E1,3.596000061E2,1.241743574E0,1.038120651E1,5.181891918E0,1.300000000E1
2.554148045E2,1.231699927E1,7.664786965E1,7.601716372E2,6.721177979E2,9.220000267E0,3.591000061E2,1.251288262E0,1.037779045E1,5.354435444E0,2.000000000E1
2.564085559E2,1.231708497E1,7.664786468E1,7.591142721E2,6.710607910E2,8.750000000E0,3.586000061E2,1.260123978E0,1.011557674E1,5.137155056E0,1.800000000E1
2.574173724E2,1.231716443E1,7.664786418E1,7.573219484E2,6.692687988E2,8.619999886E0,3.587999878E2,1.268924447E0,9.959045410E0,5.052917480E0,1.700000000E1
2.584059080E2,1.231724317E1,7.664785600E1,7.560347534E2,6.679819336E2,8.930000305E0,3.595000000E2,1.277915020E0,1.003609276E1,5.218951225E0,1.900000000E1
2.594149018E2,1.231732402E1,7.664785684E1,7.567630540E2,6.687105713E2,8.920000076E0,3.596000061E2,1.286997771E0,9.954135895E0,5.091659069E0,1.800000000E1
2.604101977E2,1.231740568E1,7.664785485E1,7.564139581E2,6.683618164E2,8.689999580E0,3.588999939E2,1.295204764E0,1.002058792E1,4.992925644E0,1.300000000E1
2.614102131E2,1.231747948E1,7.664785379E1,7.567752224E2,6.687233887E2,7.969999790E0,3.582000122E2,1.302528016E0,1.011354542E1,5.004585266E0,1.700000000E1
2.624146948E2,1.231754533E1,7.664785264E1,7.577568811E2,6.697053223E2,7.469999790E0,3.575000000E2,1.310681367E0,1.012548542E1,4.992509365E0,1.300000000E1
2.634108098E2,1.231761848E1,7.664784746E1,7.570605302E2,6.690092773E2,7.449999809E0,3.576000061E2,1.318043595E0,1.019593716E1,4.964951515E0,1.200000000E1
2.644109741E2,1.231768469E1,7.664784758E1,7.573246583E2,6.692736816E2,6.940000057E0,3.582999878E2,1.324976721E0,1.008371449E1,4.804451942E0,1.200000000E1
2.654050686E2,1.231774704E1,7.664784796E1,7.575555995E2,6.695048828E2,6.860000134E0,3.580000000E2,1.332071509E0,9.959732056E0,4.602386951E0,1.300000000E1
2.664073380E2,1.231781079E1,7.664784525E1,7.575758409E2,6.695253906E2,6.860000134E0,3.577999878E2,1.339078568E0,9.957284927E0,4.589061737E0,1.400000000E1
2.674125348E2,1.231787377E1,7.664784307E1,7.584076091E2,6.703574219E2,6.860000134E0,3.576000061E2,1.346525705E0,1.011880302E1,4.806072235E0,1.700000000E1
2.684135269E2,1.231794055E1,7.664783786E1,7.579515192E2,6.699016113E2,7.420000076E0,3.576000061E2,1.354889195E0,1.006473446E1,4.901001453E0,1.600000000E1
2.694123248E2,1.231801500E1,7.664782691E1,7.565400741E2,6.684904785E2,7.960000038E0,3.572000122E2,1.363019566E0,1.023080730E1,5.244742870E0,1.800000000E1
2.704149894E2,1.231808804E1,7.664782345E1,7.562555892E2,6.682062988E2,8.079999924E0,3.575000000E2,1.370964703E0,1.012489605E1,5.223704815E0,1.500000000E1
2.714145882E2,1.231815941E1,7.664781994E1,7.565763359E2,6.685273438E2,8.060000420E0,3.573999939E2,1.379184005E0,1.024196815E1,5.749328613E0,1.900000000E1
2.724070013E2,1.231823332E1,7.664781883E1,7.573246846E2,6.692760010E2,8.109999657E0,3.572000122E2,1.387306493E0,1.014606571E1,5.918302059E0,1.400000000E1
2.734050820E2,1.231830632E1,7.664781614E1,7.570776756E2,6.690292969E2,7.920000076E0,3.576000061E2,1.395297901E0,1.033548737E1,6.268824577E0,1.900000000E1
2.744026038E2,1.231837816E1,7.664781407E1,7.565263502E2,6.684782715E2,7.920000076E0,3.581000061E2,1.402947536E0,1.051514149E1,6.375735760E0,1.300000000E1
2.754081381E2,1.231844692E1,7.664781631E1,7.572450579E2,6.691972656E2,7.809999943E0,3.591000061E2,1.410814999E0,1.052211094E1,6.073514938E0,1.500000000E1
2.764135196E2,1.231851767E1,7.664781706E1,7.564361691E2,6.683886719E2,7.750000000E0,3.590000000E2,1.419456948E0,1.033747005E1,5.564143658E0,1.800000000E1
2.774136591E2,1.231859536E1,7.664781489E1,7.567351611E2,6.686879883E2,7.840000153E0,3.590000000E2,1.427559538E0,1.033545876E1,5.223649025E0,2.400000000E1
2.784122039E2,1.231866800E1,7.664780899E1,7.550024353E2,6.669555664E2,7.820000172E0,3.581000061E2,1.435476390E0,1.022338104E1,4.867873192E0,1.600000000E1
2.794105727E2,1.231873914E1,7.664780605E1,7.544891986E2,6.664426270E2,7.769999981E0,3.578999939E2,1.443118432E0,1.011414528E1,4.706017494E0,2.000000000E1
2.804068215E2,1.231880786E1,7.664780508E1,7.547332966E2,6.666870117E2,7.420000076E0,3.575000000E2,1.450341442E0,1.000710583E1,4.610605240E0,2.000000000E1
2.814102482E2,1.231887264E1,7.664780016E1,7.543751154E2,6.663291016E2,6.940000057E0,3.558999939E2,1.457341509E0,9.955243111E0,4.411588669E0,2.100000000E1
2.824075479E2,1.231893551E1,7.664779685E1,7.544668937E2,6.664211426E2,6.920000076E0,3.555000000E2,1.464536109E0,9.943249702E0,4.460074425E0,1.800000000E1
2.834097163E2,1.231900019E1,7.664779860E1,7.555302228E2,6.674847412E2,7.329999924E0,3.547000122E2,1.471616337E0,9.959051132E0,4.450173855E0,1.900000000E1
2.844148918E2,1.231906384E1,7.664779681E1,7.551118662E2,6.670666504E2,7.099999905E0,3.561000061E2,1.479088700E0,9.940514565E0,4.426963806E0,1.800000000E1
2.854133310E2,1.231913100E1,7.664779442E1,7.543347302E2,6.662897949E2,7.389999866E0,3.582999878E2,1.486785290E0,9.958804131E0,4.266030312E0,2.100000000E1
2.864131525E2,1.231920005E1,7.664778950E1,7.530114433E2,6.649667969E2,7.369999886E0,3.577000122E2,1.494181686E0,9.942089081E0,4.221928120E0,2.000000000E1
2.874123683E2,1.231926635E1,7.664778400E1,7.525902675E2,6.645458984E2,7.019999981E0,3.570000000E2,1.501002495E0,9.960841179E0,4.128013611E0,2.100000000E1
2.884149393E2,1.231932764E1,7.664778144E1,7.524818571E2,6.644377441E2,6.940000057E0,3.570000000E2,1.508160640E0,9.951469421E0,4.285728931E0,1.800000000E1
2.894089443E2,1.231939201E1,7.664778064E1,7.531053678E2,6.650615234E2,7.010000229E0,3.560000000E2,1.515236308E0,9.944064140E0,4.531902790E0,2.100000000E1
2.904110345E2,1.231945553E1,7.664777676E1,7.538576657E2,6.658140869E2,6.900000095E0,3.562000122E2,1.522238348E0,9.954482079E0,4.431554317E0,1.600000000E1
2.914148704E2,1.231951845E1,7.664777417E1,7.540320855E2,6.659887695E2,7.199999809E0,3.568999939E2,1.528710917E0,9.979190826E0,4.480213642E0,2.000000000E1
2.924062688E2,1.231957665E1,7.664777311E1,7.548823064E2,6.668392334E2,6.599999905E0,3.572999878E2,1.535238672E0,9.957151413E0,4.476164818E0,2.100000000E1
