"Time (s)","Latitude (°)","Longitude (°)","Altitude (m)","Altitude WGS84 (m)","Speed (m/s)","Direction (°)","Distance (km)","Horizontal Accuracy (m)","Vertical Accuracy (m)","Satellites"
5.584157225E3,1.288275404E1,7.744230950E1,7.750062801E2,6.889350586E2,1.496000004E1,5.870000076E1,1.194824246E2,1.226662731E1,5.434994221E0,1.700000000E1
5.585144878E3,1.288284202E1,7.744241505E1,7.751696382E2,6.890987549E2,1.493000031E1,5.740000153E1,1.194972794E2,1.234268475E1,5.596959591E0,1.600000000E1
5.586138956E3,1.288290944E1,7.744253336E1,7.749523416E2,6.888817139E2,1.472000027E1,5.829999924E1,1.195129436E2,1.113459873E1,5.610258579E0,1.500000000E1
5.587152377E3,1.288298262E1,7.744265684E1,7.754548714E2,6.893845215E2,1.515999985E1,5.800000000E1,1.195277299E2,1.090662956E1,5.536500454E0,1.500000000E1
5.588142499E3,1.288306787E1,7.744276153E1,7.745434110E2,6.884733887E2,1.488000011E1,5.679999924E1,1.195428748E2,1.082342625E1,5.533051491E0,1.500000000E1
5.589139775E3,1.288314325E1,7.744287790E1,7.739703698E2,6.879006348E2,1.535000038E1,5.629999924E1,1.195578788E2,1.082570362E1,5.307218552E0,1.600000000E1
5.590145961E3,1.288322278E1,7.744298972E1,7.729407687E2,6.868713379E2,1.523999977E1,5.609999847E1,1.195730043E2,1.081307793E1,5.120896339E0,1.600000000E1
5.591142010E3,1.288330876E1,7.744309785E1,7.710915615E2,6.850224609E2,1.525000000E1,5.570000076E1,1.195887203E2,1.060764503E1,5.217876434E0,1.700000000E1
5.592144881E3,1.288338837E1,7.744321765E1,7.705936991E2,6.845249023E2,1.543000031E1,5.559999847E1,1.196030954E2,1.072550583E1,5.446160316E0,1.800000000E1
5.593144641E3,1.288346345E1,7.744332561E1,7.703010536E2,6.842325439E2,1.552000046E1,5.529999924E1,1.196189517E2,1.078886414E1,5.676392555E0,1.800000000E1
5.594139573E3,1.288353723E1,7.744345079E1,7.716811445E2,6.856129150E2,1.555000019E1,5.540000153E1,1.196348317E2,1.109658146E1,6.005090237E0,1.700000000E1
5.595139249E3,1.288361862E1,7.744357117E1,7.719164292E2,6.858485107E2,1.561999989E1,5.529999924E1,1.196504744E2,1.116633415E1,6.154165745E0,1.700000000E1
5.596138414E3,1.288369009E1,7.744369547E1,7.723634236E2,6.862957764E2,1.572000027E1,5.529999924E1,1.196656962E2,1.116639614E1,6.381698608E0,1.800000000E1
5.597143141E3,1.288376556E1,7.744381263E1,7.746210703E2,6.885537109E2,1.586999989E1,5.529999924E1,1.196822366E2,1.120128059E1,6.311164379E0,1.700000000E1
5.598142470E3,1.288385255E1,7.744393641E1,7.742926124E2,6.882255859E2,1.593999958E1,5.520000076E1,1.196970284E2,1.106356907E1,6.123932838E0,1.700000000E1
5.599146682E3,1.288393954E1,7.744403965E1,7.751494553E2,6.890827637E2,1.573999977E1,5.450000000E1,1.197130894E2,1.112303257E1,5.956185818E0,1.700000000E1
5.600140760E3,1.288401737E1,7.744416447E1,7.756425669E2,6.895761719E2,1.611000061E1,5.479999924E1,1.197297215E2,1.079801178E1,5.902082920E0,1.800000000E1
5.601146724E3,1.288409501E1,7.744429562E1,7.753602893E2,6.892941895E2,1.637999916E1,5.509999847E1,1.197466048E2,1.068722725E1,5.745729923E0,1.800000000E1
5.602144264E3,1.288417827E1,7.744442587E1,7.744764268E2,6.884106445E2,1.655999947E1,5.529999924E1,1.197642231E2,1.069230080E1,5.581633568E0,1.800000000E1
5.603145587E3,1.288426054E1,7.744456478E1,7.743816314E2,6.883161621E2,1.679999924E1,5.570000076E1,1.197825368E2,1.067718506E1,5.434690475E0,1.900000000E1
5.604142550E3,1.288434627E1,7.744470904E1,7.726960026E2,6.866308594E2,1.705999947E1,5.609999847E1,1.198001347E2,1.076009083E1,5.304120064E0,1.900000000E1
5.605141164E3,1.288443542E1,7.744484318E1,7.718674148E2,6.858026123E2,1.719000053E1,5.620000076E1,1.198175945E2,1.087537956E1,5.375258446E0,1.900000000E1
5.606141565E3,1.288452441E1,7.744497589E1,7.733808685E2,6.873164062E2,1.730999947E1,5.609999847E1,1.198347473E2,1.060397625E1,5.384112835E0,1.900000000E1
5.607138196E3,1.288462856E1,7.744509262E1,7.739664041E2,6.879023438E2,1.729000092E1,5.529999924E1,1.198520587E2,1.047291279E1,5.277245045E0,1.900000000E1
5.608141199E3,1.288470642E1,7.744523092E1,7.744935743E2,6.884298096E2,1.723999977E1,5.570000076E1,1.198702668E2,1.052846432E1,5.340183258E0,1.700000000E1
5.609143319E3,1.288480098E1,7.744536806E1,7.747992425E2,6.887358398E2,1.765999985E1,5.570000076E1,1.198877687E2,1.023974419E1,5.069818020E0,1.600000000E1
5.610141481E3,1.288489368E1,7.744549855E1,7.757595806E2,6.896965332E2,1.759000015E1,5.559999847E1,1.199054222E2,1.022049236E1,5.073175430E0,1.400000000E1
5.611143461E3,1.288498013E1,7.744563515E1,7.758385963E2,6.897758789E2,1.767000008E1,5.570000076E1,1.199215525E2,1.072485924E1,5.862701893E0,1.400000000E1
5.612149229E3,1.288506464E1,7.744575610E1,7.775313878E2,6.914689941E2,1.736000061E1,5.550000000E1,1.199409718E2,1.101196480E1,6.157698631E0,1.900000000E1
5.613153570E3,1.288516508E1,7.744590266E1,7.772836887E2,6.912216797E2,1.834000015E1,5.570000076E1,1.199599637E2,1.094499779E1,6.534847736E0,2.100000000E1
5.614148640E3,1.288526373E1,7.744604569E1,7.774168557E2,6.913552246E2,1.845999908E1,5.559999847E1,1.199773361E2,1.141231823E1,6.850623608E0,2.300000000E1
5.615144334E3,1.288533784E1,7.744618678E1,7.769949441E2,6.909335938E2,1.830999947E1,5.700000000E1,1.199959054E2,1.130019188E1,6.891863346E0,2.300000000E1
5.616144695E3,1.288543065E1,7.744632920E1,7.763855805E2,6.903245850E2,1.873999977E1,5.729999924E1,1.200148896E2,1.158752155E1,7.082936287E0,2.100000000E1
5.617143302E3,1.288553147E1,7.744647054E1,7.752468880E2,6.891862793E2,1.836000061E1,5.879999924E1,1.200314095E2,1.159097576E1,7.197872639E0,2.300000000E1
5.618152714E3,1.288560476E1,7.744660311E1,7.748551301E2,6.887947998E2,1.801000023E1,5.840000153E1,1.200493818E2,1.149546909E1,7.103312016E0,2.300000000E1
5.619140608E3,1.288570332E1,7.744673452E1,7.743602445E2,6.883002930E2,1.886000061E1,5.629999924E1,1.200680923E2,1.143812466E1,7.124353409E0,2.400000000E1
5.620146466E3,1.288579511E1,7.744687919E1,7.743796691E2,6.883200684E2,1.878000069E1,5.640000153E1,1.200874318E2,1.214359570E1,7.337475777E0,2.300000000E1
5.621140288E3,1.288589817E1,7.744702291E1,7.736947032E2,6.876354980E2,1.901000023E1,5.559999847E1,1.201084052E2,1.323651028E1,7.486974239E0,2.200000000E1
5.622146254E3,1.288604802E1,7.744714042E1,7.715862093E2,6.855275879E2,1.911000061E1,5.129999924E1,1.201328014E2,1.394017696E1,7.191914082E0,2.400000000E1
5.623147054E3,1.288610705E1,7.744735719E1,7.704497646E2,6.843913574E2,1.989999962E1,5.790000153E1,1.201553991E2,1.467240047E1,7.240858555E0,2.000000000E1
5.624146384E3,1.288623506E1,7.744751911E1,7.695732949E2,6.835153809E2,2.063999939E1,5.609999847E1,1.201721369E2,1.544919395E1,7.526941299E0,1.800000000E1
5.625142896E3,1.288632920E1,7.744763960E1,7.704845535E2,6.844270020E2,1.935000038E1,5.609999847E1,1.201900033E2,1.602126122E1,7.874175549E0,1.600000000E1
5.626151403E3,1.288645279E1,7.744774493E1,7.692194242E2,6.831623535E2,1.895999908E1,5.359999847E1,1.202084476E2,1.756422615E1,8.164571762E0,1.500000000E1
5.627148490E3,1.288655668E1,7.744787758E1,7.704339898E2,6.843773193E2,1.893000031E1,5.220000076E1,1.202275822E2,1.959817886E1,8.727969170E0,1.600000000E1
5.628137607E3,1.288666438E1,7.744801526E1,7.704318659E2,6.843756104E2,1.885000038E1,5.159999847E1,1.202455856E2,2.103640747E1,9.262012482E0,1.600000000E1
5.629140333E3,1.288674329E1,7.744816029E1,7.708198716E2,6.847639160E2,1.857999992E1,5.359999847E1,1.202696950E2,1.580525303E1,9.241785049E0,1.800000000E1
5.630144856E3,1.288685079E1,7.744835345E1,7.712371871E2,6.851816406E2,1.984000015E1,5.409999847E1,1.202922725E2,1.532015896E1,9.277612686E0,2.100000000E1
5.631155529E3,1.288695598E1,7.744853161E1,7.710251158E2,6.849699707E2,1.965999985E1,5.140000153E1,1.203117207E2,1.421417904E1,9.285590172E0,2.300000000E1
5.632142019E3,1.288705809E1,7.744867728E1,7.707041669E2,6.846494141E2,1.973999977E1,5.129999924E1,1.203353107E2,1.430150986E1,9.287718773E0,2.300000000E1
5.633142776E3,1.288717863E1,7.744885637E1,7.707586362E2,6.847043457E2,1.988999939E1,5.029999924E1,1.203568962E2,1.360754299E1,9.278963089E0,2.200000000E1
5.634152905E3,1.288732434E1,7.744898795E1,7.700183234E2,6.839645996E2,2.037999916E1,4.679999924E1,1.203778733E2,1.303311443E1,9.006272316E0,2.200000000E1
5.635141371E3,1.288746090E1,7.744912147E1,7.699734817E2,6.839202881E2,2.045000076E1,4.509999847E1,1.203984167E2,1.259980774E1,8.655068398E0,2.300000000E1
5.636144069E3,1.288760521E1,7.744923981E1,7.696417425E2,6.835891113E2,2.057999992E1,4.329999924E1,1.204187472E2,1.253553772E1,8.402143478E0,2.000000000E1
5.637145747E3,1.288774420E1,7.744936167E1,7.691669583E2,6.831148682E2,2.048999977E1,4.170000076E1,1.204384051E2,1.245519829E1,8.280878067E0,2.200000000E1
5.638143629E3,1.288787677E1,7.744948165E1,7.687780147E2,6.827264404E2,2.075000000E1,4.079999924E1,1.204589597E2,1.226243401E1,8.109309196E0,2.100000000E1
5.639142331E3,1.288803017E1,7.744958746E1,7.684119364E2,6.823609619E2,2.057999992E1,3.979999924E1,1.204804185E2,1.217255688E1,8.047382355E0,2.100000000E1
5.640137336E3,1.288818184E1,7.744970987E1,7.688891281E2,6.828387451E2,2.126000023E1,3.959999847E1,1.205003389E2,1.186760616E1,7.658094406E0,2.000000000E1
5.641143625E3,1.288830580E1,7.744984255E1,7.694947266E2,6.834448242E2,2.057999992E1,3.990000153E1,1.205226904E2,1.161928463E1,7.480989456E0,1.900000000E1
5.642142039E3,1.288845518E1,7.744998053E1,7.706843310E2,6.846350098E2,2.089999962E1,3.990000153E1,1.205417700E2,1.143265820E1,7.453784466E0,2.000000000E1
5.643140089E3,1.288857634E1,7.745010517E1,7.722660140E2,6.862171631E2,2.060000038E1,4.020000076E1,1.205626893E2,1.136316586E1,7.426688194E0,1.900000000E1
5.644141336E3,1.288869491E1,7.745025501E1,7.715374068E2,6.854890137E2,2.104000092E1,4.109999847E1,1.205813735E2,1.084894276E1,7.344854355E0,1.900000000E1
5.645155935E3,1.288881384E1,7.745037678E1,7.714041325E2,6.853562012E2,2.084000015E1,4.120000076E1,1.206038774E2,1.053111172E1,7.092094421E0,1.800000000E1
5.646151366E3,1.288897403E1,7.745050366E1,7.721757240E2,6.861284180E2,2.121999931E1,4.100000000E1,1.206252276E2,1.044235802E1,6.895277023E0,1.900000000E1
5.647143109E3,1.288911960E1,7.745063210E1,7.709617779E2,6.849150391E2,2.170999908E1,4.079999924E1,1.206469089E2,1.033078194E1,6.696815014E0,1.800000000E1
5.648141262E3,1.288927282E1,7.745075581E1,7.711418440E2,6.850957031E2,2.143000031E1,4.079999924E1,1.206690674E2,1.028447437E1,6.808230400E0,1.800000000E1
5.649136996E3,1.288942361E1,7.745088946E1,7.725057584E2,6.864602051E2,2.107999992E1,4.079999924E1,1.206891923E2,1.018238068E1,6.697843075E0,2.000000000E1
5.650152585E3,1.288956160E1,7.745100960E1,7.723926716E2,6.863476562E2,2.096999931E1,4.070000076E1,1.207113620E2,1.005273056E1,6.327580929E0,1.900000000E1
5.651141994E3,1.288971300E1,7.745114268E1,7.725283120E2,6.864838867E2,2.132999992E1,4.059999847E1,1.207327789E2,1.007873344E1,6.147308350E0,2.100000000E1
5.652138392E3,1.288986777E1,7.745126029E1,7.716916474E2,6.856478271E2,2.129000092E1,4.040000153E1,1.207544124E2,1.005014610E1,6.410621643E0,1.900000000E1
5.653138158E3,1.289001472E1,7.745139109E1,7.714956401E2,6.854523926E2,2.132999992E1,4.040000153E1,1.207774426E2,1.009048176E1,6.211448669E0,1.900000000E1
5.654145985E3,1.289017089E1,7.745153065E1,7.717901974E2,6.857475586E2,2.175000000E1,4.059999847E1,1.208001337E2,1.023523712E1,6.164932728E0,1.900000000E1
5.655163403E3,1.289033347E1,7.745165717E1,7.730590932E2,6.870170898E2,2.187999916E1,4.050000000E1,1.208204248E2,1.061965275E1,6.326985836E0,1.900000000E1
5.656147987E3,1.289047127E1,7.745177989E1,7.727570423E2,6.867155762E2,2.129000092E1,4.059999847E1,1.208433184E2,1.029389381E1,6.318224907E0,1.800000000E1
5.657148747E3,1.289062877E1,7.745191592E1,7.731751289E2,6.871342773E2,2.143000031E1,4.059999847E1,1.208646605E2,1.030495358E1,6.139751434E0,1.600000000E1
5.658139427E3,1.289077107E1,7.745204805E1,7.736120745E2,6.875717773E2,2.117000008E1,4.179999924E1,1.208850014E2,1.041421032E1,6.512779236E0,1.800000000E1
5.659135245E3,1.289090985E1,7.745217031E1,7.734235448E2,6.873837891E2,2.047999954E1,4.070000076E1,1.209059614E2,1.042444229E1,6.531837463E0,1.900000000E1
5.660140572E3,1.289104835E1,7.745230148E1,7.730782787E2,6.870390625E2,2.134000015E1,3.979999924E1,1.209281420E2,1.057138729E1,6.600741863E0,1.800000000E1
5.661136152E3,1.289119819E1,7.745243656E1,7.744553798E2,6.884167480E2,2.079000092E1,3.940000153E1,1.209495843E2,1.037769222E1,6.291723728E0,1.800000000E1
5.662149837E3,1.289134921E1,7.745255957E1,7.737218795E2,6.876838379E2,2.093000031E1,3.729999924E1,1.209706781E2,1.027912331E1,6.226696968E0,1.900000000E1
5.663143213E3,1.289150258E1,7.745267410E1,7.739595605E2,6.879221191E2,2.095999908E1,3.720000076E1,1.209936117E2,1.027023315E1,5.948049068E0,2.000000000E1
5.664139742E3,1.289167402E1,7.745279172E1,7.732604022E2,6.872236328E2,2.147999954E1,3.570000076E1,1.210145283E2,1.059650707E1,5.963289261E0,1.800000000E1
5.665151590E3,1.289183487E1,7.745289177E1,7.737041068E2,6.876679688E2,2.137999916E1,3.290000153E1,1.210364306E2,1.034852505E1,6.097163200E0,1.700000000E1
5.666148095E3,1.289200335E1,7.745299645E1,7.755447541E2,6.895092773E2,2.129999924E1,3.120000076E1,1.210589183E2,1.025940418E1,5.818273067E0,1.800000000E1
5.667144244E3,1.289217755E1,7.745310184E1,7.752862575E2,6.892514648E2,2.137000084E1,2.960000038E1,1.210801219E2,1.016314125E1,5.708715439E0,1.800000000E1
5.668142385E3,1.289233891E1,7.745320608E1,7.771414593E2,6.911072998E2,2.132999992E1,2.860000038E1,1.211014724E2,1.018725204E1,6.046987057E0,1.600000000E1
5.669148685E3,1.289250889E1,7.745329769E1,7.764795358E2,6.904460449E2,2.112999916E1,2.810000038E1,1.211221972E2,1.021064568E1,6.196701050E0,1.900000000E1
5.670144318E3,1.289267769E1,7.745337876E1,7.750345351E2,6.890017090E2,2.112999916E1,2.750000000E1,1.211430536E2,1.018264771E1,6.148438454E0,2.100000000E1
5.671139687E3,1.289284437E1,7.745346700E1,7.742423754E2,6.882102051E2,2.129999924E1,2.729999924E1,1.211651058E2,1.029370308E1,6.269469261E0,2.100000000E1
5.672149009E3,1.289302176E1,7.745355797E1,7.736359643E2,6.876044922E2,2.139999962E1,2.720000076E1,1.211863544E2,1.029818726E1,6.185942650E0,2.000000000E1
5.673151053E3,1.289319373E1,7.745364345E1,7.737430752E2,6.877122803E2,2.144000053E1,2.700000000E1,1.212090190E2,1.045945549E1,6.158699989E0,2.100000000E1
5.674140908E3,1.289337604E1,7.745373696E1,7.743634513E2,6.883333740E2,2.168000031E1,2.700000000E1,1.212292093E2,1.056846333E1,6.057276726E0,2.200000000E1
5.675145561E3,1.289353813E1,7.745382091E1,7.734649860E2,6.874355469E2,2.139999962E1,2.679999924E1,1.212512799E2,1.070197201E1,6.078910828E0,2.200000000E1
5.676143503E3,1.289371041E1,7.745392203E1,7.731137228E2,6.870849609E2,2.161000061E1,2.660000038E1,1.212713923E2,1.024552727E1,5.954121113E0,2.200000000E1
5.677146163E3,1.289387482E1,7.745399938E1,7.727136608E2,6.866855469E2,2.151000023E1,2.629999924E1,1.212913987E2,1.027198887E1,6.100672722E0,2.200000000E1
5.678143793E3,1.289403828E1,7.745407651E1,7.719880411E2,6.859605713E2,2.129999924E1,2.610000038E1,1.213114730E2,1.015711975E1,5.860246181E0,2.200000000E1
5.679143998E3,1.289420010E1,7.745415862E1,7.718976821E2,6.858708496E2,2.137999916E1,2.600000000E1,1.213330419E2,1.016808414E1,5.624936104E0,2.000000000E1
5.680144368E3,1.289437431E1,7.745424613E1,7.727151111E2,6.866889648E2,2.129000092E1,2.610000038E1,1.213542815E2,1.006108665E1,5.348218918E0,1.900000000E1
5.681142361E3,1.289454556E1,7.745433293E1,7.720757646E2,6.860502930E2,2.130999947E1,2.639999962E1,1.213771679E2,1.011510181E1,5.316355228E0,1.600000000E1
5.682147089E3,1.289473116E1,7.745442420E1,7.717603360E2,6.857355957E2,2.177000046E1,2.729999924E1,1.213984938E2,9.990064621E0,5.299824238E0,1.700000000E1
5.683147222E3,1.289489940E1,7.745451866E1,7.720047911E2,6.859807129E2,2.186000061E1,2.860000038E1,1.214212815E2,9.935046196E0,5.158096313E0,1.700000000E1
5.684155811E3,1.289507130E1,7.745463312E1,7.707939109E2,6.847705078E2,2.195000076E1,3.010000038E1,1.214436691E2,9.935046196E0,4.990150928E0,1.800000000E1
5.685138075E3,1.289524476E1,7.745473798E1,7.710051429E2,6.849824219E2,2.198999977E1,3.179999924E1,1.214652845E2,9.935046196E0,4.907289028E0,2.000000000E1
5.686143013E3,1.289540914E1,7.745484443E1,7.711956590E2,6.851735840E2,2.182999992E1,3.350000000E1,1.214873755E2,9.935046196E0,5.287938595E0,2.100000000E1
5.687140658E3,1.289557235E1,7.745496064E1,7.711286122E2,6.851071777E2,2.204999924E1,3.579999924E1,1.215094664E2,1.002945042E1,5.599278450E0,2.100000000E1
5.688143077E3,1.289573487E1,7.745507786E1,7.721350545E2,6.861142578E2,2.207999992E1,3.779999924E1,1.215316335E2,9.935046196E0,5.189229488E0,2.100000000E1
5.689143533E3,1.289589132E1,7.745520461E1,7.720856134E2,6.860654297E2,2.201000023E1,3.979999924E1,1.215536946E2,1.021123505E1,5.094286919E0,2.100000000E1
5.690137644E3,1.289604252E1,7.745533639E1,7.724118039E2,6.863922119E2,2.204000092E1,4.200000000E1,1.215753124E2,9.935046196E0,5.000882626E0,2.100000000E1
5.691140454E3,1.289618723E1,7.745546958E1,7.728322586E2,6.868132324E2,2.203000069E1,4.390000153E1,1.215979254E2,9.943053246E0,5.098593235E0,1.800000000E1
5.692152176E3,1.289633514E1,7.745561276E1,7.725896152E2,6.865711670E2,2.204000092E1,4.550000000E1,1.216199264E2,9.973625183E0,5.124019623E0,1.900000000E1
5.693149465E3,1.289647209E1,7.745575926E1,7.724122013E2,6.863942871E2,2.164999962E1,4.750000000E1,1.216417834E2,1.002954388E1,5.042387486E0,1.900000000E1
5.694142205E3,1.289660627E1,7.745590662E1,7.726427574E2,6.866253662E2,2.165999985E1,4.729999924E1,1.216655915E2,1.049151325E1,4.989340305E0,1.900000000E1
5.695143651E3,1.289675133E1,7.745606818E1,7.713387252E2,6.853218994E2,2.242000008E1,4.750000000E1,1.216876468E2,1.105611038E1,5.049955845E0,1.800000000E1
5.696144346E3,1.289687491E1,7.745622734E1,7.710903204E2,6.850739746E2,2.200000000E1,4.950000000E1,1.217089851E2,1.160381031E1,5.016111851E0,1.800000000E1
5.697140385E3,1.289699124E1,7.745638391E1,7.699834236E2,6.839675293E2,2.172999954E1,5.050000000E1,1.217293340E2,1.232031536E1,5.210175037E0,2.100000000E1
5.698143114E3,1.289711764E1,7.745651967E1,7.711474812E2,6.851320801E2,2.128000069E1,4.909999847E1,1.217502671E2,1.205157757E1,5.167532921E0,1.700000000E1
5.699133753E3,1.289724373E1,7.745666308E1,7.707722340E2,6.847573242E2,2.160000038E1,4.940000153E1,1.217758423E2,1.181309128E1,5.247133255E0,1.700000000E1
5.700141965E3,1.289737100E1,7.745685962E1,7.698862437E2,6.838718262E2,2.209000015E1,5.200000000E1,1.217954474E2,1.119541359E1,5.188720703E0,1.700000000E1
5.701146523E3,1.289749530E1,7.745698790E1,7.690827797E2,6.830688477E2,2.156999969E1,5.150000000E1,1.218211628E2,1.125611782E1,5.120247364E0,1.900000000E1
5.702155693E3,1.289761193E1,7.745719277E1,7.706300598E2,6.846165771E2,2.212000084E1,5.329999924E1,1.218439674E2,1.107469177E1,5.134870052E0,1.800000000E1
5.703149610E3,1.289773205E1,7.745736330E1,7.701481487E2,6.841351318E2,2.211000061E1,5.359999847E1,1.218682990E2,1.105603600E1,5.288011551E0,1.700000000E1
5.704146805E3,1.289784626E1,7.745755478E1,7.684229764E2,6.824104004E2,2.243000031E1,5.500000000E1,1.218913518E2,1.109981251E1,5.268374443E0,1.700000000E1
5.705146835E3,1.289795342E1,7.745773685E1,7.682497114E2,6.822375488E2,2.250000000E1,5.579999924E1,1.219135066E2,1.133306694E1,5.263604164E0,1.800000000E1
5.706141166E3,1.289806306E1,7.745790752E1,7.678801465E2,6.818684082E2,2.237999916E1,5.540000153E1,1.219335254E2,1.138356304E1,5.144351959E0,1.900000000E1
5.707146898E3,1.289818820E1,7.745804030E1,7.672768744E2,6.812656250E2,2.182999992E1,5.390000153E1,1.219564195E2,1.130929852E1,5.144305229E0,1.600000000E1
5.708143471E3,1.289831293E1,7.745820835E1,7.690097881E2,6.829990234E2,2.184000015E1,5.400000000E1,1.219780998E2,1.144495106E1,5.027163029E0,1.600000000E1
5.709139959E3,1.289841869E1,7.745837639E1,7.693775430E2,6.833671875E2,2.173999977E1,5.429999924E1,1.219999265E2,1.148671150E1,4.881409645E0,1.700000000E1
5.710143865E3,1.289854880E1,7.745852717E1,7.715452483E2,6.855354004E2,2.152000046E1,5.370000076E1,1.220214647E2,1.131992340E1,4.856420517E0,2.000000000E1
5.711148180E3,1.289865956E1,7.745869019E1,7.704978216E2,6.844884033E2,2.137000084E1,5.409999847E1,1.220415009E2,1.115320492E1,4.891065121E0,1.900000000E1
5.712145408E3,1.289878746E1,7.745882040E1,7.704271309E2,6.844182129E2,2.104999924E1,5.200000000E1,1.220610177E2,1.093951511E1,4.721452713E0,1.900000000E1
5.713138403E3,1.289890185E1,7.745895697E1,7.712240481E2,6.852155762E2,2.072999954E1,5.129999924E1,1.220824416E2,1.094083405E1,4.538737774E0,2.100000000E1
5.714139518E3,1.289902230E1,7.745911124E1,7.709769970E2,6.849689941E2,2.123999977E1,5.179999924E1,1.221048330E2,1.087495708E1,4.312392712E0,2.200000000E1
5.715142425E3,1.289914604E1,7.745927422E1,7.719586932E2,6.859511719E2,2.129999924E1,5.170000076E1,1.221251791E2,1.061476040E1,4.293197155E0,2.100000000E1
5.716137074E3,1.289925597E1,7.745942428E1,7.718982071E2,6.858911133E2,2.122999954E1,5.100000000E1,1.221452642E2,1.063330841E1,4.317584515E0,2.000000000E1
5.717140712E3,1.289938019E1,7.745955881E1,7.736716473E2,6.876650391E2,2.095999908E1,4.920000076E1,1.221670508E2,1.063057899E1,4.369286060E0,2.200000000E1
5.718135257E3,1.289952003E1,7.745969960E1,7.733018370E2,6.872957764E2,2.122999954E1,4.570000076E1,1.221877662E2,1.013421059E1,4.306637287E0,2.200000000E1
5.719152853E3,1.289965943E1,7.745982639E1,7.741410119E2,6.881354980E2,2.115999985E1,4.400000000E1,1.222093423E2,1.002610874E1,4.320671082E0,1.900000000E1
5.720146518E3,1.289979933E1,7.745996433E1,7.749668798E2,6.889619141E2,2.144000053E1,4.270000076E1,1.222309477E2,9.935046196E0,4.311744690E0,1.900000000E1
5.721146711E3,1.289994800E1,7.746009267E1,7.751335323E2,6.891291504E2,2.136000061E1,4.079999924E1,1.222519045E2,9.935046196E0,4.320276737E0,1.800000000E1
5.722135179E3,1.290009368E1,7.746021534E1,7.760932872E2,6.900894775E2,2.134000015E1,3.890000153E1,1.222717352E2,1.004287052E1,4.389461994E0,1.800000000E1
5.723141618E3,1.290023510E1,7.746032681E1,7.778728823E2,6.918696289E2,2.060000038E1,3.659999847E1,1.222922777E2,1.000231075E1,4.398527145E0,1.700000000E1
5.724144744E3,1.290038265E1,7.746044086E1,7.781631954E2,6.921605225E2,2.089999962E1,3.520000076E1,1.223141325E2,1.005913258E1,4.450703144E0,1.800000000E1
5.725143176E3,1.290054085E1,7.746056051E1,7.783129633E2,6.923109131E2,2.113999939E1,3.370000076E1,1.223375200E2,1.009459591E1,4.458597660E0,1.900000000E1
5.726147291E3,1.290070810E1,7.746069135E1,7.792250250E2,6.932236328E2,2.162000084E1,3.309999847E1,1.223608524E2,1.018037987E1,4.730408192E0,2.000000000E1
5.727135488E3,1.290088758E1,7.746080287E1,7.786942875E2,6.926936035E2,2.203000069E1,3.209999847E1,1.223866469E2,1.038081741E1,4.937773228E0,1.900000000E1
5.728143664E3,1.290107770E1,7.746093923E1,7.791154135E2,6.931154785E2,2.282999992E1,3.250000000E1,1.224063418E2,1.084347343E1,5.209346294E0,2.000000000E1
5.729139626E3,1.290123487E1,7.746102301E1,7.787322239E2,6.927329102E2,2.186000061E1,3.179999924E1,1.224264422E2,1.076403427E1,5.330897808E0,2.100000000E1
5.730148527E3,1.290139309E1,7.746111270E1,7.784571847E2,6.924584961E2,2.144000053E1,3.160000038E1,1.224477285E2,1.081177902E1,5.445219040E0,2.100000000E1
5.731141000E3,1.290155908E1,7.746121053E1,7.781074080E2,6.921093750E2,2.160000038E1,3.189999962E1,1.224710884E2,1.095856190E1,5.470294476E0,2.000000000E1
5.732141596E3,1.290172906E1,7.746133718E1,7.772117189E2,6.912143555E2,2.214999962E1,3.309999847E1,1.224937691E2,1.039652348E1,5.437640190E0,2.000000000E1
5.733148064E3,1.290189968E1,7.746145185E1,7.775954453E2,6.915987549E2,2.212000084E1,3.409999847E1,1.225158920E2,1.056412506E1,5.640046120E0,1.900000000E1
5.734140283E3,1.290206047E1,7.746157206E1,7.773466429E2,6.913505859E2,2.198999977E1,3.559999847E1,1.225381448E2,1.063422585E1,5.689383984E0,1.800000000E1
5.735148903E3,1.290222460E1,7.746168953E1,7.765984373E2,6.906030273E2,2.203000069E1,3.729999924E1,1.225591687E2,1.103036213E1,5.967504025E0,1.700000000E1
5.736148660E3,1.290236907E1,7.746181466E1,7.789352715E2,6.929404297E2,2.178000069E1,3.909999847E1,1.225851796E2,1.122352219E1,6.144219398E0,1.700000000E1
5.737141988E3,1.290255436E1,7.746196114E1,7.775683309E2,6.915742188E2,2.260000038E1,4.079999924E1,1.226059812E2,1.108763123E1,6.466969490E0,1.700000000E1
5.738141983E3,1.290269964E1,7.746208205E1,7.783858743E2,6.923923340E2,2.248999977E1,4.229999924E1,1.226274849E2,1.125588608E1,6.583199501E0,1.700000000E1
5.739140243E3,1.290284390E1,7.746221418E1,7.782053757E2,6.922124023E2,2.205999947E1,4.400000000E1,1.226494259E2,1.144740963E1,6.459856033E0,1.700000000E1
5.740142173E3,1.290298921E1,7.746235113E1,7.788832715E2,6.928908691E2,2.242000008E1,4.620000076E1,1.226720506E2,1.124057579E1,6.513249397E0,1.800000000E1
